,Metropolitan Statistical Area,All Violent,Murder,Rape,Robbery,Assault,All Property,Burglary,Larceny,Car Theft
137,"Huntington-Ashland, WV-KY-OH M.S.A.",0.13619049924087864,0.34246575342465757,0.1742950600482295,0.21415916394835538,0.09930965993337976,0.23518930205357835,0.2594297787324313,0.23028008570715963,0.1917856995199872
138,"Huntsville, AL M.S.A.",0.3196748173824082,0.5381604696673191,0.30083804885036874,0.47763658342424187,0.25989968542088876,0.3783452878903,0.400365679289496,0.3692873502717876,0.35724621723168754
139,"Idaho Falls, ID M.S.A.",0.13861079149443895,0.0,0.3087967273913838,0.03082390970470697,0.1592107246551009,0.20501457246302185,0.17784853897048195,0.21869894437057505,0.14521037785917199
140,"Indianapolis-Carmel, IN M.S.A.1",0.3757340190391964,0.45865949119373783,0.31595953807829735,0.5918190663303737,0.30177131783327604,0.33035034354543447,0.32596588668969007,0.30043830423893275,0.5333380583659653
141,"Iowa City, IA M.S.A.",0.15836560934782287,0.042808219178082196,0.3342644987226319,0.08737908316290845,0.16423532054458737,0.1693115884489039,0.155119258702298,0.18404503642912348,0.07458801512347941
142,"Jackson, MI M.S.A.",0.2554389527068353,0.22627201565557734,0.5658620442661698,0.16269663644136634,0.2512297944743238,0.22982525320695435,0.23953717009329395,0.22988845290833793,0.18360126799625698
143,"Jackson, MS M.S.A.",0.23738488076135858,0.648238747553816,0.38201656996872224,0.3889173302741722,0.15694473043043053,0.3007855203835028,0.3554816345260996,0.2659074808913966,0.4052559237987235
144,"Jackson, TN M.S.A.",0.6469375780462487,0.44031311154598834,0.4934380695429329,0.4671832575243847,0.734477693257288,0.438491444928538,0.5273336651161917,0.40093128041658094,0.46912823991690666
145,"Jacksonville, FL M.S.A.",0.48530130349091194,0.5075831702544031,0.19976283137947767,0.539552436831088,0.49970098728383155,0.35279959170674247,0.3423395862193771,0.3454313180692772,0.39774649693674424
146,"Janesville, WI M.S.A.",0.1817181589294721,0.15288649706457927,0.3087967273913838,0.19244841015634437,0.16226489078400444,0.28491231461288097,0.24474371928584793,0.3109564422644298,0.1544916919582475
147,"Jefferson City, MO M.S.A.",0.22417139332300248,0.47089041095890416,0.1886206814220566,0.10265702101654581,0.2689636623195702,0.20754802993577132,0.21407893990349555,0.21415600390424336,0.1216695902806078
148,"Johnson City, TN M.S.A.",0.28232382071259954,0.324119373776908,0.1679281172154175,0.1289243527649048,0.35182023375208255,0.29345882392681677,0.3006512854431345,0.3029559436599294,0.17558558763796453
149,"Jonesboro, AR M.S.A.",0.3956196635008809,0.11007827788649709,0.36769094859489515,0.2594569095144029,0.4531988449340743,0.3826850067093616,0.6527576398030267,0.31977377499218695,0.1843606482407268
150,"Joplin, MO M.S.A.",0.25406527331967943,0.2935420743639922,0.3318768951603275,0.17314996234122346,0.2732000863048235,0.3789239170661748,0.30865859902892445,0.40273279129116074,0.3267022562874573
151,"Kalamazoo-Portage, MI M.S.A.",0.26636297449993174,0.17123287671232879,0.44091079117223353,0.22890103380712826,0.2596041209568013,0.28445879444800604,0.29691693291881993,0.28925998520970764,0.1906888169446419
152,"Kansas City, MO-KS M.S.A.",0.4020955806117585,0.5993150684931509,0.3087967273913838,0.4251019199275239,0.4013765422307432,0.3656858198397399,0.3079404543127101,0.35450600949340283,0.5492006679171124
153,"Kennewick-Richland-Pasco, WA M.S.A.",0.15574907718181175,0.1956947162426615,0.2514942418960755,0.10051274903708793,0.16334862715232507,0.29128505486069217,0.2509197638452913,0.30317973383068464,0.267386221636093
154,"Killeen-Temple-Fort Hood, TX M.S.A.",0.24935551542085949,0.27519569471624267,0.3891793806556358,0.25677656954008066,0.22847133073959097,0.28780546049225536,0.3860027849652091,0.27594447004976985,0.11778831347553986
155,"Kingsport-Bristol-Bristol, TN-VA M.S.A.",0.29265912276834344,0.26296477495107634,0.32710168803571843,0.1259759787931502,0.34975128250347043,0.27280801779863334,0.2586398195445955,0.28420232735063883,0.19305133326077023
156,"Kingston, NY M.S.A.",0.2048090552945202,0.09784735812133075,0.28890003103884615,0.15894416047731505,0.21270789265492748,0.15437670026078187,0.11400547369902689,0.17469060729155375,0.0806630570792379
157,"Knoxville, TN M.S.A.",0.3158808457416921,0.3669275929549902,0.2363727526681469,0.2996620091292381,0.33053959233778685,0.29762651785575345,0.3312442503538655,0.28255746959558764,0.30257083962986103
158,"Kokomo, IN M.S.A.",0.19283842063501935,0.7216242661448142,0.2578611847288875,0.2106747219817363,0.169358437922103,0.3292009045068722,0.39124524139357375,0.3261853633843251,0.1732230713218362
159,"La Crosse, WI-MN M.S.A.",0.0966154502299605,0.04892367906066537,0.15360249584159041,0.060039615424820524,0.10364460540666222,0.18172083847746393,0.11856569264698795,0.21270136779433418,0.0783005407631096
160,"Lafayette, IN M.S.A.",0.13795665845293617,0.13454011741682978,0.23955622408455293,0.133748964718685,0.12689567658154083,0.2445412006258265,0.22743643162508229,0.2574929704709989,0.16276049906469656
161,"Lafayette, LA M.S.A.",0.4149165882252129,0.39750489236790615,0.422605830527899,0.25221999158373265,0.47349427146807854,0.3313981315125592,0.31978984213024675,0.3394673100186496,0.264854954154527
162,"Lake Charles, LA M.S.A.",0.3871813472654951,0.3791585127201566,0.4815000517314103,0.33825890475947995,0.39310073723629496,0.36317582030655293,0.5539409268519331,0.31270200559632083,0.2592017901123628
163,"Lakeland, FL M.S.A.",0.3227492426774713,0.21404109589041098,0.29526697387165823,0.2664257934476411,0.34817493869500404,0.31809747978062436,0.3461457532153131,0.3092892054923031,0.2868769812441515
164,"Lancaster, PA M.S.A.",0.11264170974677858,0.07338551859099805,0.1384810066136618,0.17449013232838465,0.08719151690579474,0.17384679009765303,0.15296482455365495,0.1865738653586579,0.10960388195180967
165,"Lansing-East Lansing, MI M.S.A.",0.31182522088437487,0.21404109589041098,0.4639909589411772,0.22327231986105134,0.32669725430465013,0.2327105797731413,0.21623337405213858,0.24490477336601568,0.15626357919534373
166,"Laredo, TX M.S.A.",0.3287018533551466,0.6298923679060666,0.2530859776042785,0.30395055308815394,0.3418695634611387,0.45098670740216057,0.26718574166754616,0.5125913861149165,0.3733619535309914
167,"Las Cruces, NM M.S.A.",0.2782681958552823,0.2568493150684932,0.6335108118647976,0.17207782635149454,0.27329860779285264,0.25073409667032526,0.26718574166754616,0.24901132299937467,0.20005450662643628
168,"Las Vegas-Paradise, NV M.S.A.",0.44147438971022573,0.6298923679060666,0.33744797013903793,0.6395291178733115,0.3780269495678355,0.36071273665249093,0.3849614751266983,0.23851556399095306,1.1891050872570081
169,"Lawrence, KS M.S.A.",0.20297748277831243,0.11619373776908025,0.23159754554353787,0.1066775309780293,0.2359589638298061,0.31593934934087475,0.24686224619868027,0.3554347387020372,0.1489229034988022
170,"Lawton, OK M.S.A.",0.42381279758965074,0.33023483365949124,0.32153061305700786,0.33236215681597076,0.47103123426734994,0.3496562278053681,0.4685535200940478,0.32941913135173856,0.188073173880357
171,"Lebanon, PA M.S.A.",0.21710675647477243,0.04892367906066537,0.20453803850408672,0.1935205461460733,0.229850631571999,0.16601183828377955,0.13759652762666805,0.1783495765834022,0.12310397518682857
172,"Lewiston, ID-WA M.S.A.",0.09609214379675829,0.20181017612524466,0.19896696352537618,0.04931825552753114,0.09871853100520489,0.28453698757988105,0.21278627941430972,0.3175134942675588,0.17600746555155886
173,"Lewiston-Auburn, ME M.S.A.",0.07980423106333907,0.17123287671232879,0.22204713129431977,0.10989393894721614,0.049556308478660736,0.20989382389202085,0.16923080237590982,0.23354742220018637,0.1060601074776172
174,"Lexington-Fayette, KY M.S.A.",0.26394268224637146,0.21404109589041098,0.3350603665767335,0.39990672416889383,0.20561434551682897,0.27872723788156967,0.259465685968242,0.2914978869172602,0.19997013104371741
175,"Lima, OH M.S.A.",0.32791689370534327,0.28742661448140905,0.8038265326425197,0.3784640043743151,0.25063866554614894,0.3391157936286202,0.4023405772590854,0.33530481284260183,0.18545753081607208
176,"Lincoln, NE M.S.A.",0.32772065379289245,0.08561643835616439,0.3637116093243877,0.2181796739098389,0.36689402142054195,0.3822471251708616,0.2679757008553819,0.44527530275173516,0.13736344866631728
177,"Little Rock-North Little Rock, AR M.S.A.",0.56484388133765,0.5442759295499022,0.3788330985523162,0.5288310769337987,0.6006855125137068,0.4509554301494105,0.48417316767170976,0.44887832450089477,0.3436617484139498
178,"Logan, UT-ID M.S.A.",0.04389232708483649,0.11007827788649709,0.2387603562304514,0.01661810784079854,0.02866975301648166,0.14504044031490873,0.10714719165917991,0.1669586568919596,0.05442225085366992
179,"Longview, TX M.S.A.",0.4334939666038919,0.5381604696673191,0.3867917770933313,0.2262206938328059,0.5131984311438246,0.37242606780736354,0.383740629109134,0.3635359428833775,0.37572446984711966
180,"Longview, WA M.S.A.",0.20664062781072795,0.1895792563600783,0.5388025372267187,0.15117117455178025,0.18591004791099963,0.476016328915343,0.5392189601695391,0.44452560567970506,0.5175598243975369
181,"Los Angeles-Long Beach-Santa Ana, CA M.S.A.1",0.3764535653848495,0.5381604696673191,0.1727033243400265,0.6065609361891466,0.3139879823488902,0.21525005342545728,0.1994287876927229,0.17389615218537255,0.5427881236304785
182,"Los Angeles-Long Beach-Glendale, CA M.D.1",0.4338864464287935,0.6543542074363993,0.1894165492761581,0.7151147051492016,0.35654926517748153,0.2236792730415806,0.21127817551025957,0.1752500827184419,0.59560723841249
183,"Santa Ana-Anaheim-Irvine, CA M.D.",0.18551213057018823,0.15288649706457927,0.11619670669881968,0.24525110765049457,0.17241260405100656,0.18721781564827536,0.16000264277255552,0.16938678024465414,0.36686503366163853
184,"Louisville-Jefferson County, KY-IN M.S.A.1",0.2698952929240468,0.33023483365949124,0.20453803850408672,0.48112102539086093,0.19911192730690525,0.27283147573819583,0.30750956748298147,0.2541137388925945,0.3052708582768648
185,"Lubbock, TX M.S.A.",0.5916633360392639,0.324119373776908,0.37962896640641774,0.3304859188339451,0.7173349543402164,0.43082069869160194,0.44542926023194596,0.4385168395949264,0.29539891509875726
186,"Lynchburg, VA M.S.A.",0.13226570099186197,0.2568493150684932,0.17907026717283855,0.12168743483423446,0.12817645592591972,0.15658956589284392,0.1255676036300778,0.16953224385564505,0.11626955298660024
187,"Macon, GA M.S.A.",0.3281131336177941,0.7277397260273974,0.2610446561452935,0.44574053772980593,0.28620492272467085,0.4832882901797166,0.4966688857338393,0.45955311564592055,0.5826133986737843
188,"Madera, CA M.S.A.",0.3418499274893525,0.4341976516634051,0.250698374041974,0.21657146992524545,0.39723863973351903,0.23009110985532932,0.29084861006680873,0.173594035454853,0.49039088676206144
189,"Madison, WI M.S.A.",0.15005811972073757,0.024461839530332687,0.2013545670876807,0.2090665179971429,0.12394003194066641,0.22234998979970585,0.1639524387117344,0.24885466987984595,0.137532199831755
190,"Manchester-Nashua, NH M.S.A.",0.10060566178312746,0.10396281800391391,0.2419438276468574,0.13348093072125278,0.07083694989295641,0.1592012164974684,0.1268243568834529,0.17370593054023062,0.11002575986540401
191,"Mansfield, OH M.S.A.",0.11794018738295112,0.09784735812133075,0.3167554059323988,0.24257076767617222,0.04768440020610695,0.3526119281902425,0.3889112710658772,0.35798594664864714,0.19161694835454945
192,"McAllen-Edinburg-Mission, TX M.S.A.",0.30338690464898904,0.3363502935420744,0.27616614537322215,0.20665421202025278,0.3412784345329638,0.4106703286074185,0.36639743421255755,0.4331123069711869,0.304511478032395
193,"Medford, OR M.S.A.",0.19807148496704158,0.15900195694716243,0.265023995415801,0.1042652250011392,0.2247275141944834,0.3038350525266272,0.22704145203116438,0.3362223525426984,0.20975769863910612
194,"Memphis, TN-MS-AR M.S.A.",0.7828664240705262,0.8500489236790608,0.3605281379079816,1.0447965219908502,0.7368422089699874,0.47586776196478053,0.6033851905632907,0.4025425696460188,0.6816703327857354
195,"Merced, CA M.S.A.",0.4101414170222426,0.5626223091976518,0.2737785418109176,0.27982749331925283,0.4720164491476414,0.30975427260956356,0.3473665992328775,0.2687384265514505,0.49975657644385574
196,"Miami-Fort Lauderdale-Miami Beach, FL M.S.A.",0.5131673710589303,0.3363502935420744,0.2610446561452935,0.6456938998142528,0.4978290790112778,0.35253373505836755,0.33910793499641256,0.33628948959392496,0.4714907562330349
197,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL M.D.",0.3862655610073912,0.21404109589041098,0.23955622408455293,0.5036358811751687,0.3634457693395218,0.2855378596678808,0.26840658768511055,0.2799838826319022,0.3391054669471309
198,"Miami-Miami Beach-Kendall, FL M.D.",0.647002991350399,0.4341976516634051,0.2562694490206845,0.8191118961529086,0.6347739473717915,0.4112411384701059,0.3801499055280622,0.39005507811787543,0.6030322896917504
199,"West Palm Beach-Boca Raton-Boynton Beach, FL M.D.",0.43787665798196046,0.33023483365949124,0.30083804885036874,0.5170375810467803,0.4268936076302922,0.3355032709359959,0.3608677198977071,0.3135188397195775,0.4082090691938839
200,"Michigan City-La Porte, IN M.S.A.",0.13278900742506422,0.38527397260273977,0.18066200288104156,0.22112804788159343,0.09014716154666914,0.30239629890012754,0.18122381913668933,0.34514039084729536,0.23473287112389102
201,"Midland, TX M.S.A.",0.2411788524020747,0.04892367906066537,0.520497576582384,0.12275957082396338,0.2529046597708193,0.2700087036775089,0.26212282141823506,0.28594789068252985,0.14141347663682294
202,"Milwaukee-Waukesha-West Allis, WI M.S.A.1",0.2995275197041226,0.5259295499021527,0.16235704223670694,0.5784173664587621,0.21004781247814056,0.27535711389775785,0.17766900279142836,0.28153922431865125,0.4308217253625406
203,"Missoula, MT M.S.A.1",0.21004211962654243,0.1834637964774951,0.4377273197558275,0.1072135989728938,0.21980143979302608,0.3558491238498669,0.18858480247788637,0.42290747518474725,0.20764830907113438
204,"Mobile, AL M.S.A.",0.25975623078075366,0.7583170254403132,0.20931324562869572,0.470935733488436,0.1799002371412217,0.36408286063630274,0.45472923430692175,0.335909046303641,0.3272928853664894
205,"Modesto, CA M.S.A.",0.4016376874827065,0.3669275929549902,0.20453803850408672,0.35434094460541393,0.44344521761918887,0.42365038849866593,0.3461457532153131,0.35660963709850224,1.0690386330480588
206,"Monroe, LA M.S.A.",0.3939189175929737,0.25073385518590996,0.28730829533064317,0.17502620032324911,0.48935623104077114,0.39473456833129666,0.4253212081779444,0.4132173607910446,0.14411349528382672
207,"Monroe, MI M.S.A.",0.1384145515819881,0.07950097847358122,0.3231223487652109,0.08603891317574727,0.1354670460400766,0.1850362272689633,0.19544308451773332,0.1783160080577889,0.1928825820953325
208,"Montgomery, AL M.S.A.",0.3695851684490703,0.5626223091976518,0.34938598795056053,0.7073417192236667,0.24423476882425443,0.3760542291263629,0.46715313789742985,0.35226810778585027,0.30392084895336285
209,"Morgantown, WV M.S.A.",0.1660189659334054,0.11007827788649709,0.19578349210897017,0.12463580880598903,0.1782253718447262,0.18616220836796307,0.2134685168947133,0.18818515458809573,0.08817248394121717
210,"Morristown, TN M.S.A.",0.273950917781364,0.09173189823874756,0.1894165492761581,0.12946042075976924,0.34009617667661407,0.2659504801331972,0.22998584536764322,0.27268832306528085,0.27312376126097604
211,"Mount Vernon-Anacortes, WA M.S.A.",0.14004988418574504,0.16511741682974562,0.42419756623610194,0.12383170681369235,0.11024554510461505,0.5840479599138216,0.5078360360709723,0.6191826444456455,0.44001866387889715
212,"Muncie, IN M.S.A.",0.1911376747271121,0.10396281800391391,0.5308438586857036,0.16082039845934068,0.16137819739174214,0.2474734430711384,0.2119604129906632,0.2664557668097469,0.1631823769782909
213,"Muskegon-Norton Shores, MI M.S.A.",0.36801524914946365,0.14065557729941294,0.6430612261140157,0.2610651134989964,0.3764506057593692,0.37416195533498825,0.2888378048614086,0.4090101055808457,0.2745581461671968
214,"Myrtle Beach-Conway-North Myrtle Beach, SC M.S.A.",0.5628814822131416,0.8011252446183954,0.41862649125739143,0.5017596431931429,0.5985180397770656,0.5365612709261435,0.4861121584054885,0.5434408611535286,0.5497069214134257
215,"Napa, CA M.S.A.",0.23424504216214528,0.04892367906066537,0.21488432060740625,0.08845121915263739,0.2929043839106529,0.1920501511981494,0.1757300120576496,0.19083706811154555,0.22038902206168348
216,"Naples-Marco Island, FL M.S.A.",0.2895846974732804,0.1834637964774951,0.24910663833377097,0.19271644415377662,0.3315248072180783,0.16505788207490474,0.1672559044063204,0.1685251880872464,0.11736643556194551
217,"Nashville-DavidsonMurfreesboro, TN M.S.A.",0.584860352407635,0.49535225048923687,0.3565487986374741,0.5379442328464946,0.631030130826684,0.3233676968689983,0.27838879924048987,0.3348460429925535,0.310249017657278
218,"New York-Northern New Jersey-Long Island, NY-NJ-PA M.S.A.",0.29658392101736014,0.30577299412915854,0.10585042459550012,0.5443770487848683,0.2285698522276201,0.15448617064540685,0.11389775199159473,0.1575594697202388,0.21127645912804574
219,"Edison, NJ M.D.",0.11277253635507914,0.06727005870841489,0.08436199253475948,0.16135646645420518,0.09901409546929232,0.1466668574579084,0.12061240508819883,0.15774969136538075,0.10968825753452853
220,"Nassau-Suffolk, NY M.D.",0.1319386344711106,0.12230919765166343,0.05889422120351135,0.22434445585078028,0.1069943359996532,0.13138010017634894,0.09073758489368218,0.14231935909180582,0.13128840671055877
221,"Newark-Union, NJ-PA M.D.",0.28042683489224146,0.5503913894324853,0.11221736742831215,0.5516139667155386,0.19694445457026405,0.19623348375346103,0.1651732847292988,0.15979737142779138,0.5244786221804841
222,"New York-White Plains-Wayne, NY-NJ M.D.",0.3768460452097512,0.3485812133072408,0.1201760459693272,0.6984965973084031,0.29034282522189503,0.15387626421678197,0.10858348109160859,0.16086037473887885,0.19229195301630042
223,"Niles-Benton Harbor, MI M.S.A.",0.3185627912118535,0.1895792563600783,0.5364149336644142,0.13455306671098172,0.360884210650764,0.2480989881261383,0.19924925151366935,0.2722407427237703,0.15609482802990599
224,"Norwich-New London, CT M.S.A.",0.21677968995402105,0.08561643835616439,0.43374798048532004,0.2506117875991392,0.17930910821304683,0.20164444847921,0.16804586359415616,0.21558826099707695,0.15533544778543615
225,"Ocala, FL M.S.A.",0.4604442479138064,0.33023483365949124,0.4138512841327824,0.2259526598353737,0.5539863271878912,0.2252665936186428,0.30133352292353816,0.20542818724478834,0.17364494923543056
226,"Ocean City, NJ M.S.A. ",0.20081884374135325,0.12230919765166343,0.11062563172010914,0.20182960006647255,0.21270789265492748,0.3470602158271186,0.3196821204228146,0.3799733309253511,0.12867276364627386
227,"Odessa, TX M.S.A.",0.32673945423063827,0.28742661448140905,0.09470827463807906,0.16108843245677293,0.4165488513872318,0.3103954562909384,0.27497761183847175,0.3373636824135502,0.15938547575594184
228,"Ogden-Clearfield, UT M.S.A.",0.11394997582978414,0.12230919765166343,0.2658198632699026,0.1096259049497839,0.09645253678053453,0.24465849032363896,0.17695085807521402,0.2714686666346647,0.17727309929234186
229,"Oklahoma City, OK M.S.A.",0.3484566712085306,0.34246575342465757,0.3804248342605192,0.33718676876975096,0.34827346018303323,0.417973567124542,0.41839111166647597,0.40823802949174015,0.44870934889894054
230,"Olympia, WA M.S.A.",0.17118661696127732,0.05503913894324854,0.22682233841892882,0.11900709485991211,0.1852203974947956,0.294967951372004,0.2827335747735866,0.2939931473211813,0.3016427082199535
231,"Omaha-Council Bluffs, NE-IA M.S.A.",0.2815388610627962,0.25073385518590996,0.3247140844734139,0.2717864733962858,0.2798995474908055,0.3265188800835602,0.2406143871676155,0.32224665637903255,0.5279380210719578
232,"Orlando-Kissimmee, FL M.S.A.",0.5373048802903829,0.33023483365949124,0.33744797013903793,0.5567066126667509,0.5575331007569406,0.3373251709086831,0.39124524139357375,0.3065701549176268,0.40888407385563486
233,"Oshkosh-Neenah, WI M.S.A.",0.12487399762288057,0.036692759295499026,0.13927687446776332,0.035112453663622714,0.15724029489451796,0.16593364515190456,0.1438084794219221,0.18367578264737733,0.06758484175781335
234,"Owensboro, KY M.S.A.",0.11296877626752998,0.27519569471624267,0.1424603458841693,0.1366973386904396,0.09783183761294258,0.1828859161424012,0.19533536281030114,0.19212386159338826,0.06564420335527939
235,"Oxnard-Thousand Oaks-Ventura, CA M.S.A.",0.16968211096582095,0.24461839530332685,0.14484794944647383,0.2433748696684689,0.14433397996269978,0.16288411300878017,0.16872810107455977,0.15280392859168956,0.2089139428119174
236,"Palm Bay-Melbourne-Titusville, FL M.S.A.",0.40778653807283266,0.20792563600782782,0.3263058201816169,0.2519519575863004,0.477829216941361,0.2507966511758252,0.29397253958234115,0.2422640493511036,0.18874817854210793
237,"Panama City-Lynn Haven, FL M.S.A.",0.43251276704163766,0.15288649706457927,0.4584198839624667,0.272054507393718,0.49221335419361645,0.3269802195616226,0.30524741162690633,0.34646075285475136,0.19853574613749667
238,"Parkersburg-Marietta-Vienna, WV-OH M.S.A.",0.17648509459744988,0.1895792563600783,0.2196595277320153,0.09032745713466303,0.20236313641186712,0.19670264254471095,0.19774114760961925,0.20332455963968887,0.12470711125848706
239,"Pascagoula, MS M.S.A.",0.15934680891007705,0.464774951076321,0.37485375928180875,0.20290173605620154,0.11152632444899396,0.2890565506022551,0.41742161629958663,0.23717282296642153,0.3498211659524272
240,"Pensacola-Ferry Pass-Brent, FL M.S.A.",0.3984978488834932,0.16511741682974562,0.33267276301442894,0.2873324452473554,0.4507358077333457,0.24764546796126335,0.27013013500402494,0.2408653607838833,0.22123277788887213
241,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD M.S.A.",0.40981435050149123,0.5626223091976518,0.2562694490206845,0.6770538775138243,0.32758394769691246,0.2137722032330201,0.17935664287453207,0.21134743726126484,0.29160201387640816
242,"Camden, NJ M.D.",0.22979693747992636,0.23850293542074366,0.16713224936131596,0.3347744627928609,0.19852079837873038,0.19701541507221088,0.18266010856911802,0.19978867494175584,0.1901825634483287
243,"Philadelphia, PA M.D.",0.4711720297944519,0.715508806262231,0.28571655962244014,0.8220602701246631,0.3605886461866766,0.21382693842533257,0.16406016041916655,0.21132505824418935,0.3283053923591158
244,"Wilmington, DE-MD-NJ M.D.",0.38750841378624645,0.2935420743639922,0.250698374041974,0.47468820945248724,0.3733964396304656,0.24361852166970166,0.25982475832634916,0.23229419724395692,0.2667112169743421
245,"Phoenix-Mesa-Scottsdale, AZ M.S.A.",0.3355702502909258,0.5136986301369864,0.2658198632699026,0.4363593478196778,0.3038402690818881,0.4094192384974188,0.3666128776274219,0.34738948206338566,0.9369064705103115
246,"Pine Bluff, AR M.S.A.",0.5232410198980731,1.1986301369863017,0.39475045563434635,0.554294306689861,0.516154075784699,0.4314775209993519,0.7303531763899864,0.34065339792365246,0.37099943721486306
247,"Pittsburgh, PA M.S.A.",0.23581496146175196,0.2935420743639922,0.14882728871698137,0.32458917089043593,0.21260937116689838,0.19030644435733726,0.15813546651039823,0.19784170045618504,0.19009818786560984
248,"Pittsfield, MA M.S.A.",0.28173510097524707,0.14065557729941294,0.33108102730622596,0.10560539498830038,0.34226364941325527,0.15399355391459446,0.20248090273663386,0.14397540635539469,0.10023819227001529
249,"Pocatello, ID M.S.A.",0.19866020470439408,0.07338551859099805,0.4011173984671584,0.028411603727816856,0.237929393590389,0.24257073370257684,0.2054252960731127,0.2698573774052268,0.09990068993913984
250,"Portland-South Portland-Biddeford, ME M.S.A.",0.09125155928963771,0.08561643835616439,0.22682233841892882,0.09783240906276558,0.07211772923733531,0.19128385850577456,0.16592733668132387,0.20881860833173047,0.09964756319098324
251,"Portland-Vancouver-Beaverton, OR-WA M.S.A.",0.21409774448385965,0.15900195694716243,0.34381491297185,0.2463232436402235,0.18679674130326196,0.34464404805218163,0.2566290143391953,0.346807627619422,0.5007690834364822
252,"Port St. Lucie-Fort Pierce, FL M.S.A.",0.3517927497201947,0.2323874755381605,0.20294630279588372,0.2873324452473554,0.39536673146096535,0.23076357078945417,0.27878377883440775,0.2126901782857964,0.2311890966496986
253,"Poughkeepsie-Newburgh-Middletown, NY M.S.A.",0.17942869328421235,0.12230919765166343,0.18304960644334609,0.2278288978173993,0.16187080483188787,0.14701090723815832,0.10955297645849796,0.16507881945761543,0.0841224559707115
254,"Prescott, AZ M.S.A.",0.23097437695463138,0.12230919765166343,0.17747853146463555,0.05709124145306595,0.3028550542015966,0.2334143179600162,0.24007577863045473,0.23410689762707448,0.18917005645570228
255,"Provo-Orem, UT M.S.A.",0.07241252769435767,0.07338551859099805,0.25547358116658303,0.03270014768673261,0.06423601019500359,0.24068627922438973,0.19644848712043342,0.2639716959143636,0.14512600227645314
256,"Pueblo, CO M.S.A.",0.3162079122624435,0.5198140900195696,0.12574712094803775,0.2956414991677546,0.3436429502456634,0.44373038476416193,0.4502049225947713,0.45448426827831395,0.3031614687088931
257,"Punta Gorda, FL M.S.A.",0.2988079733584696,0.07338551859099805,0.21806779202381224,0.1066775309780293,0.3825589380171762,0.2408348461749522,0.2681552370344355,0.23934358762274754,0.16385738164004185
258,"Racine, WI M.S.A.",0.15018894632903812,0.5014677103718199,0.16713224936131596,0.3666705084872968,0.06256114489850809,0.274512628073508,0.2533614558804201,0.2869213779253152,0.20317640318703442
259,"Raleigh-Cary, NC M.S.A.",0.21645262343326965,0.20181017612524466,0.16633638150721447,0.3004661111215348,0.19172281570471927,0.2281831974375797,0.2795019235506221,0.21640509512033368,0.17364494923543056
260,"Rapid City, SD M.S.A.",0.20906092006428828,0.15288649706457927,0.7202604079618616,0.09515206908844324,0.18827456362369913,0.23678444194382803,0.20556892501635554,0.25888046952968147,0.11989770304351158
261,"Reading, PA M.S.A.",0.23640368119910443,0.3608121330724071,0.1742950600482295,0.3272695108647583,0.2083729471816451,0.22026223317864382,0.22208625348928546,0.2013887746626559,0.3363210727174083
262,"Redding, CA M.S.A.",0.31097484793042124,0.13454011741682978,0.5292521229775006,0.1436662226236777,0.3478793742309167,0.26319808189119775,0.3165581909072822,0.22441678323337186,0.4039902900579405
263,"Reno-Sparks, NV M.S.A.",0.3481950179919294,0.21404109589041098,0.35256945936696654,0.3631860665206777,0.3438399932217216,0.32067785313249886,0.29300304421545176,0.3044777168210651,0.47587828653441616
264,"Richmond, VA M.S.A.2",0.26557801485012844,0.715508806262231,0.17986613502694007,0.46343078156033346,0.19576219671391426,0.0,0.2211526653582068,0.27838378291100213,0.0
265,"Riverside-San Bernardino-Ontario, CA M.S.A.",0.3151612993960391,0.45254403131115467,0.2252306027107258,0.3870410922921466,0.29723932938393527,0.28803222057469285,0.30722230959649577,0.22599450393719647,0.6820922106993297
266,"Roanoke, VA M.S.A.",0.27578249029757174,0.41585127201565564,0.2530859776042785,0.24149863168644328,0.2885694384373704,0.25777147853907384,0.18614311044275758,0.2858583746142277,0.18857942737667022
267,"Rochester, MN M.S.A.",0.11859432042445389,0.0,0.2801454846437297,0.1141824829061319,0.10187121862213759,0.153766793832157,0.13307221591451768,0.16591803259794766,0.09542878405503982
268,"Rochester, NY M.S.A.",0.188521142561101,0.3608121330724071,0.17668266361053403,0.33236215681597076,0.13408774520766853,0.23602596856464067,0.19350409378395458,0.24449076155011845,0.24857046668978547
269,"Rocky Mount, NC M.S.A.",0.3375980627195844,0.5809686888454012,0.22045539558611676,0.4460085717272382,0.30787965009108315,0.375522515829613,0.5165974016087873,0.34778111486220736,0.2157483650121457
270,"Rome, GA M.S.A.",0.2329367760791397,0.1284246575342466,0.14007274232186484,0.23855025771468868,0.24374216138410867,0.38660248261629826,0.4337953158292736,0.3811034712876652,0.27860817413770245
271,"SacramentoArden-ArcadeRoseville, CA M.S.A.",0.3731174868731853,0.3730430528375734,0.21647605631560923,0.48085299139342863,0.3523128411922283,0.3177690686267495,0.3279407846592795,0.24891061742253479,0.7814022715594375
272,"Saginaw-Saginaw Township North, MI M.S.A.",0.6787284438632838,0.6115459882583171,0.422605830527899,0.37658776639228947,0.8216692101630827,0.26724066680913444,0.37720551219158344,0.22814288957644693,0.277005038066044
